GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
255599519,20130603,201306,2013,2013.4192,SYR,DAMASCUS,SYR,,,,,,,, REB,UPRISING,,,,,,REB,,,0,141,141,14,3,-6.5,6,1,6,2.92397660818713,4,"Damascus, Dimashq, Syria",SY,SY13,33.5,36.3,-2541260,4,"Damascus, Dimashq, Syria",SY,SY13,33.5,36.3,-2541260,4,"Ankara, Ankara, Turkey",TU,TU68,39.9272,32.8644,-735338,20130603,http://www.news24.com/World/News/Syria-revels-as-protests-rock-Turkey-20130603
255596403,20130603,201306,2013,2013.4192,OPP,PROTESTER,,,,,,OPP,,, COP,POLICE,,,,,,COP,,,0,145,145,14,3,-7.5,20,1,20,1.78571428571429,4,"Anadolu, Turkey (general), Turkey",TU,TU00,39.0,35.0,-735281,4,"Anadolu, Turkey (general), Turkey",TU,TU00,39.0,35.0,-735281,4,"Anadolu, Turkey (general), Turkey",TU,TU00,39.0,35.0,-735281,20130603,http://www.thehindu.com/news/international/world/turkish-police-clamp-down-on-antigovernment-protests/article4777478.ece
255609503,20130603,201306,2013,2013.4192,OPP,PROTESTER,,,,,,OPP,,, TUR,ANTAKYA,TUR,,,,,,,,1,141,141,14,3,-6.5,4,1,4,1.05124835742444,4,"Antakya, Hatay, Turkey",TU,TU31,36.2066,36.1572,-735345,4,"Antakya, Hatay, Turkey",TU,TU31,36.2066,36.1572,-735345,4,"Antakya, Hatay, Turkey",TU,TU31,36.2066,36.1572,-735345,20130604,http://www.independent.co.uk/news/world/europe/its-twitter-not-the-turkish-spring-turkish-pm-recep-tayyip-erdogan-blames-extremists-as-protester-is-shot-dead-near-syrian-border-8641777.html
255609504,20130603,201306,2013,2013.4192,OPP,PROTESTER,,,,,,OPP,,, TUR,ANTAKYA,TUR,,,,,,,,1,141,141,14,3,-6.5,6,1,6,1.05124835742444,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Antakya, Hatay, Turkey",TU,TU31,36.2066,36.1572,-735345,4,"Antakya, Hatay, Turkey",TU,TU31,36.2066,36.1572,-735345,20130604,http://www.independent.co.uk/news/world/europe/its-twitter-not-the-turkish-spring-turkish-pm-recep-tayyip-erdogan-blames-extremists-as-protester-is-shot-dead-near-syrian-border-8641777.html
255573223,20130603,201306,2013,2013.4192,,,,,,,,,,, TUR,ISTANBUL,TUR,,,,,,,,1,141,141,14,3,-6.5,3,1,3,2.04918032786885,0,,,,,,,4,"Mustafa Kemal, Hatay, Turkey",TU,TU31,36.5648,36.1491,6270394,4,"Mustafa Kemal, Hatay, Turkey",TU,TU31,36.5648,36.1491,6270394,20130603,http://www.bloomberg.com/news/2013-06-03/erdogan-shows-why-turkey-shouldn-t-give-him-more-power.html
255596636,20130603,201306,2013,2013.4192,OPP,PROTESTER,,,,,,OPP,,, TUR,TURKEY,TUR,,,,,,,,1,140,140,14,3,-6.5,3,2,3,1.63265306122449,4,"Ankara, Ankara, Turkey",TU,TU68,39.9272,32.8644,-735338,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Ankara, Ankara, Turkey",TU,TU68,39.9272,32.8644,-735338,20130603,http://www.voanews.com/content/turkish-pm-blames-protests-on-extremists/1673869.html
255579840,20130603,201306,2013,2013.4192,COP,POLICE,,,,,,COP,,, OPP,PROTESTER,,,,,,OPP,,,1,140,140,14,3,-6.5,66,7,66,0.702619881867496,4,"Ankara, Ankara, Turkey",TU,TU68,39.9272,32.8644,-735338,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Ankara, Ankara, Turkey",TU,TU68,39.9272,32.8644,-735338,20130603,http://timesofindia.indiatimes.com/world/europe/Violence-flares-on-fourth-day-of-Turkish-protests/articleshow/20407710.cms
255596405,20130603,201306,2013,2013.4192,OPP,PROTESTER,,,,,,OPP,,, COP,POLICE,,,,,,COP,,,0,145,145,14,3,-7.5,1,1,1,1.85528756957328,4,"Ankara, Ankara, Turkey",TU,TU68,39.9272,32.8644,-735338,4,"Dolmabahce, Istanbul, Turkey",TU,TU34,41.0333,28.9833,-746850,4,"Ankara, Ankara, Turkey",TU,TU68,39.9272,32.8644,-735338,20130603,http://www.businessweek.com/news/2013-06-02/erdogan-reviled-as-autocrat-in-protests-clouding-presidency-bid
255582394,20130603,201306,2013,2013.4192,EDUEDU,SCHOOL,,,,,,EDU,EDU,, COP,POLICE FORCE,,,,,,COP,,,0,141,141,14,3,-6.5,1,1,1,1.86915887850467,4,"Gezi, Van, Turkey",TU,TU65,37.7667,44.2167,-749742,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Gezi, Van, Turkey",TU,TU65,37.7667,44.2167,-749742,20130603,http://www.ctvnews.ca/world/turkish-pm-dismisses-anti-gov-t-protests-as-president-defends-dissent-1.1308263
255582405,20130603,201306,2013,2013.4192,EDUEDU,SCHOOL,,,,,,EDU,EDU,, TUR,TURKEY,TUR,,,,,,,,0,141,141,14,3,-6.5,1,1,1,1.86915887850467,4,"Gezi, Van, Turkey",TU,TU65,37.7667,44.2167,-749742,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Gezi, Van, Turkey",TU,TU65,37.7667,44.2167,-749742,20130603,http://www.ctvnews.ca/world/turkish-pm-dismisses-anti-gov-t-protests-as-president-defends-dissent-1.1308263
255593881,20130603,201306,2013,2013.4192,MED,COMMENTATOR,,,,,,MED,,, GOV,GOVERNMENT,,,,,,GOV,,,0,141,141,14,3,-6.5,1,1,1,2.85006195786865,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,20130603,http://www.rferl.org/content/turkey-commentary-protests-erdogan-gul/25005947.html
255600773,20130603,201306,2013,2013.4192,TUR,TURKEY,TUR,,,,,,,, TURMOS,TURKEY,TUR,,,MOS,,,,,1,141,141,14,3,-6.5,8,1,8,4.48301029754984,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,20130603,http://www.csmonitor.com/Commentary/the-monitors-view/2013/0603/In-Turkey-peaceful-protests-in-a-declining-democracy?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+feeds%2Fcommentary+%28Christian+Science+Monitor+%7C+Commentary%29
255600764,20130603,201306,2013,2013.4192,TUR,TURKISH,TUR,,,,,,,, TURHLH,TURKEY,TUR,,,,,HLH,,,1,141,141,14,3,-6.5,2,1,2,1.33928571428571,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,20130603,http://www.washingtonpost.com/world/a-calmer-day-in-turkey/2013/06/02/fa558892-cbbc-11e2-8845-d970ccb04497_gallery.html
255582304,20130603,201306,2013,2013.4192,EDU,LECTURER,,,,,,EDU,,, TUR,TURKEY,TUR,,,,,,,,1,141,141,14,3,-6.5,2,1,2,3.64333652924257,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,20130603,http://www.guardian.co.uk/world/2013/jun/03/turkey-protests-coalition-anger-erdogan
255600227,20130603,201306,2013,2013.4192,TUR,ISTANBUL,TUR,,,,,,,, COP,POLICE,,,,,,COP,,,1,140,140,14,3,-6.5,16,3,16,1.73953731058046,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,20130603,http://www.israelnationalnews.com/News/News.aspx/168594
255601084,20130603,201306,2013,2013.4192,TUROPP,TURKISH,TUR,,,,,OPP,,, GOV,GOVERNMENT,,,,,,GOV,,,1,141,141,14,3,-6.5,6,1,6,1.33928571428571,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,20130603,http://www.washingtonpost.com/world/a-calmer-day-in-turkey/2013/06/02/fa558892-cbbc-11e2-8845-d970ccb04497_gallery.html
255596666,20130603,201306,2013,2013.4192,OPP,PROTESTER,,,,,,OPP,,, TURCOP,TURKISH,TUR,,,,,COP,,,1,145,145,14,3,-7.5,12,1,12,2.5,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,20130603,http://edition.cnn.com/2013/06/03/opinion/abdela-turkey-women/index.html?eref=edition
255599627,20130603,201306,2013,2013.4192,SYR,SYRIAN,SYR,,,,,,,, TURGOV,TURKISH,TUR,,,,,GOV,,,1,141,141,14,3,-6.5,6,1,6,0.0,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,20130603,BBC Monitoring
255585813,20130603,201306,2013,2013.4192,GOV,PRIME MINISTER,,,,,,GOV,,, CVL,CITIZEN,,,,,,CVL,,,0,141,141,14,3,-6.5,8,1,8,1.84363263912598,1,Tunisia,TS,TS,34.0,9.0,TS,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,20130603,http://www.dailymail.co.uk/news/article-2334989/Turkey-protests-Twenty-year-old-protester-KILLED-Turkey-taxi-mows-demonstrators-fourth-day-violence-growing-Islamic-influence.html?ITO=1490&ns_mchannel=rss&ns_campaign=1490
255599618,20130603,201306,2013,2013.4192,SYR,SYRIAN,SYR,,,,,,,, TUR,TURKISH,TUR,,,,,,,,1,141,141,14,3,-6.5,2,1,2,0.0,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,20130603,BBC Monitoring
255596648,20130603,201306,2013,2013.4192,OPP,PROTESTER,,,,,,OPP,,, TUR,TURKEY,TUR,,,,,,,,1,145,145,14,3,-7.5,20,1,20,3.24251691224168,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,20130603,http://www.guardian.co.uk/commentisfree/2013/jun/03/turkey-protest-worth-heeding-editorial
255579665,20130603,201306,2013,2013.4192,COP,POLICE FORCE,,,,,,COP,,, GOV,GOVERNMENT,,,,,,GOV,,,1,141,141,14,3,-6.5,7,1,7,4.48069493224793,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,20130603,http://www.csmonitor.com/Commentary/the-monitors-view/2013/0603/In-Turkey-peaceful-protests-in-a-declining-democracy
255582400,20130603,201306,2013,2013.4192,EDUEDU,SCHOOL,,,,,,EDU,EDU,, GOV,GOVERNMENT,,,,,,GOV,,,0,141,141,14,3,-6.5,4,1,4,1.86915887850467,4,"Gezi, Van, Turkey",TU,TU65,37.7667,44.2167,-749742,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,20130603,http://www.ctvnews.ca/world/turkish-pm-dismisses-anti-gov-t-protests-as-president-defends-dissent-1.1308263
255596667,20130603,201306,2013,2013.4192,OPP,PROTESTER,,,,,,OPP,,, TURCOP,ISTANBUL,TUR,,,,,COP,,,1,145,145,14,3,-7.5,2,1,2,1.98347107438017,1,Germany,GM,GM,51.0,9.0,GM,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,20130603,http://www.spiegel.de/international/world/german-press-react-to-anti-government-protests-in-turkey-a-903459.html#ref=rss
255600244,20130603,201306,2013,2013.4192,TUR,TURKISH,TUR,,,,,,,, COP,RIOT POLICE,,,,,,COP,,,1,145,145,14,3,-7.5,2,1,2,2.1978021978022,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Dolmabahce, Istanbul, Turkey",TU,TU34,41.0333,28.9833,-746850,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,20130603,http://www.seattlepi.com/news/world/article/AP-PHOTOS-Images-of-massive-protest-in-Istanbul-4569612.php
255571853,20130603,201306,2013,2013.4192,,,,,,,,,,, GOV,GOVERNMENT,,,,,,GOV,,,0,141,141,14,3,-6.5,8,2,8,1.84800323804372,0,,,,,,,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,20130603,http://www.dailymail.co.uk/news/article-2334989/Turkey-protests-Twenty-year-old-protester-KILLED-Turkey-taxi-mows-demonstrators-fourth-day-violence-growing-Islamic-influence.html?ITO=1490&ns_mchannel=rss&ns_campaign=1490
255579950,20130603,201306,2013,2013.4192,COP,POLICE,,,,,,COP,,, TUR,ISTANBUL,TUR,,,,,,,,1,141,141,14,3,-6.5,20,4,20,2.44042719074234,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,20130603,http://dawn.com/2013/06/04/22-year-old-man-killed-in-turkey-protests-report/
255600872,20130603,201306,2013,2013.4192,TURCOP,TURKISH,TUR,,,,,COP,,, TURGOV,TURKISH,TUR,,,,,GOV,,,1,141,141,14,3,-6.5,6,1,6,1.3986013986014,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,20130603,http://www.huffingtonpost.com/2013/06/03/turkey-protests-2013_n_3376928.html
255596552,20130603,201306,2013,2013.4192,OPP,ACTIVIST,,,,,,OPP,,, MAR,RABAT,MAR,,,,,,,,1,141,141,14,3,-6.5,10,1,10,0.0,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,20130603,BBC Monitoring
255600466,20130603,201306,2013,2013.4192,TUR,TURKISH,TUR,,,,,,,, MAR,MOROCCO,MAR,,,,,,,,1,141,141,14,3,-6.5,4,1,4,2.11081794195251,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,20130603,http://www.israelnationalnews.com/News/News.aspx/168594
255600866,20130603,201306,2013,2013.4192,TURCOP,TURKEY,TUR,,,,,COP,,, TUR,TURKEY,TUR,,,,,,,,1,141,141,14,3,-6.5,2,1,2,3.64583333333333,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,20130603,http://www.marketwatch.com/story/mondays-movers-merck-best-buy-2013-06-03?siteid=rss&rss=1
255601021,20130603,201306,2013,2013.4192,TURGOV,TURKEY,TUR,,,,,GOV,,, TUR,TURKEY,TUR,,,,,,,,1,141,141,14,3,-6.5,4,2,4,1.80305131761442,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,20130603,http://blogs.reuters.com/felix-salmon/2013/06/03/counterparties-the-revolt-of-prosperity/
255600239,20130603,201306,2013,2013.4192,TUR,TURKEY,TUR,,,,,,,, COP,POLICE FORCE,,,,,,COP,,,1,141,141,14,3,-6.5,12,6,12,1.25803563825798,1,Tunisia,TS,TS,34.0,9.0,TS,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,20130603,http://www.usatoday.com/story/news/world/2013/06/03/erdogan-maintains-hard-stance-on-protests/2383773/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+UsatodaycomWorld-TopStories+%28News+-+World+-+Top+Stories%29
255596646,20130603,201306,2013,2013.4192,OPP,DEMONSTRATOR,,,,,,OPP,,, TUR,TURKEY,TUR,,,,,,,,0,1411,141,14,3,-6.5,4,1,4,2.40480961923848,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,20130603,http://timesofindia.indiatimes.com/world/europe/Turkey-situation-calming-down-Erdogan-says-in-Morocco/articleshow/20418939.cms
255600386,20130603,201306,2013,2013.4192,TUR,ISTANBUL,TUR,,,,,,,, GOV,GOVERNMENT,,,,,,GOV,,,1,141,141,14,3,-6.5,72,10,72,2.27076170034166,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,20130603,http://www.buenosairesherald.com/article/132673/turkish-pm-calls-for-calm-amid-new-clashes
255575986,20130603,201306,2013,2013.4192,AZE,AZERBAIJAN,AZE,,,,,,,, TUR,TURKEY,TUR,,,,,,,,1,141,141,14,3,-6.5,5,1,5,1.91304347826087,4,"Baku, Baki*, Azerbaijan",AJ,AJ09,40.3953,49.8822,-2705195,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,20130603,http://www.rferl.org/content/azerbaijan-turkey-protests-politics-rights/25005861.html
255579842,20130603,201306,2013,2013.4192,COP,POLICE,,,,,,COP,,, OPP,PROTESTER,,,,,,OPP,,,0,140,140,14,3,-6.5,2,1,2,1.84363263912598,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,20130603,http://www.dailymail.co.uk/news/article-2334989/Turkey-protests-Twenty-year-old-protester-KILLED-Turkey-taxi-mows-demonstrators-fourth-day-violence-growing-Islamic-influence.html?ITO=1490&ns_mchannel=rss&ns_campaign=1490
255582757,20130603,201306,2013,2013.4192,ENV,ENVIRONMENTALIST,,,,,,ENV,,, TUR,TURKEY,TUR,,,,,,,,0,141,141,14,3,-6.5,4,1,4,1.33333333333333,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,20130603,http://cpj.org/2013/06/reports-of-anti-press-attacks-amid-turkey-protests.php
255596509,20130603,201306,2013,2013.4192,OPP,PROTESTER,,,,,,OPP,,, GOV,GOVERNMENT,,,,,,GOV,,,1,141,141,14,3,-6.5,12,2,12,2.25249287749287,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,20130603,http://zeenews.india.com/news/world/protests-not-turkish-spring-recep-tayyip-erdoga_852607.html
255596518,20130603,201306,2013,2013.4192,OPP,PROTESTER,,,,,,OPP,,, GOV,AUTHORITIES,,,,,,GOV,,,0,145,145,14,3,-7.5,2,1,2,0.991501416430595,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,20130603,http://www.cnn.com/2013/06/03/world/big-story-reset/index.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+rss%2Fcnn_latest+%28RSS%3A+Most+Recent%29
255601077,20130603,201306,2013,2013.4192,TUROPP,TURKISH,TUR,,,,,OPP,,, COP,RIOT POLICE,,,,,,COP,,,1,145,145,14,3,-7.5,48,4,48,0.522613304507634,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,20130603,http://www.jpost.com/Middle-East/Medics-First-confirmed-death-in-Turkey-protests-315276
255600714,20130603,201306,2013,2013.4192,TUR,TURKISH,TUR,,,,,,,, TUREDU,TURKEY,TUR,,,,,EDU,,,1,141,141,14,3,-6.5,4,1,4,2.09205020920502,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,20130603,http://www.cbc.ca/news/canada/manitoba/story/2013/06/03/mb-turkey-protests-winnipeg-reax.html?cmp=rss
255596643,20130603,201306,2013,2013.4192,OPP,DEMONSTRATOR,,,,,,OPP,,, TUR,TURKEY,TUR,,,,,,,,1,141,141,14,3,-6.5,50,7,50,2.01641103963463,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,20130603,http://www.dailymail.co.uk/news/article-2334989/Turkey-protests-Twenty-year-old-protester-KILLED-Turkey-taxi-mows-demonstrators-fourth-day-violence-growing-Islamic-influence.html?ITO=1490&ns_mchannel=rss&ns_campaign=1490
255587336,20130603,201306,2013,2013.4192,GRC,GREECE,GRC,,,,,,,, TUR,TURKISH,TUR,,,,,,,,0,141,141,14,3,-6.5,1,1,1,2.51366120218579,1,Greece,GR,GR,39.0,22.0,GR,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,20130603,http://www.news24.com/World/News/Erdogan-rejects-dictator-claims-20130603
255600570,20130603,201306,2013,2013.4192,TUR,TURKISH,TUR,,,,,,,, OPP,PROTESTER,,,,,,OPP,,,1,141,141,14,3,-6.5,13,3,13,2.15985832052097,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,20130603,http://en.trend.az/news/politics/2157117.html
255587334,20130603,201306,2013,2013.4192,GRC,GREECE,GRC,,,,,,,, TUR,TURKISH,TUR,,,,,,,,0,141,141,14,3,-6.5,1,1,1,2.51366120218579,4,"Berlin, Berlin, Germany",GM,GM16,52.5167,13.4,-1746443,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,20130603,http://www.news24.com/World/News/Erdogan-rejects-dictator-claims-20130603
255596637,20130603,201306,2013,2013.4192,OPP,PROTESTER,,,,,,OPP,,, TUR,ANKARA,TUR,,,,,,,,1,140,140,14,3,-6.5,7,1,7,1.88963181508702,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,20130603,http://www.voanews.com/content/turkish-pm-blames-protests-on-extremists/1674039.html
255581457,20130603,201306,2013,2013.4192,DEU,BERLIN,DEU,,,,,,,, TUR,TURKISH,TUR,,,,,,,,0,140,140,14,3,-6.5,3,3,3,2.47172261280818,4,"Berlin, Berlin, Germany",GM,GM16,52.5167,13.4,-1746443,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,20130603,http://news.yahoo.com/turkeys-erdogan-rejects-dictator-claim-anti-government-protests-062821996.html
255600951,20130603,201306,2013,2013.4192,TURGOV,TURKEY,TUR,,,,,GOV,,, GOV,PRIME MINISTER,,,,,,GOV,,,0,141,141,14,3,-6.5,1,1,1,1.87713310580205,1,Poland,PL,PL,52.0,20.0,PL,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,20130603,http://www.edmontonjournal.com/news/Kerry+says+concerned+violence+Turkey+urges+restraint/8471114/story.html
